unit_price,avg_comp_price,price_premium,price_vs_comp1,price_vs_comp2,price_vs_comp3,is_anomaly
322.1363636,57.656666666666666,5.58714858530381,298.1463636,232.14636359999997,263.1463636,True
349.9,57.656666666666666,6.0686824304792735,325.90999999999997,259.90999999999997,290.90999999999997,False
349.9,57.656666666666666,6.0686824304792735,325.90999999999997,259.90999999999997,290.90999999999997,False
349.9,57.656666666666666,6.0686824304792735,325.90999999999997,259.90999999999997,290.90999999999997,False
349.9,55.57333333333333,6.296185220729367,325.90999999999997,266.15999999999997,290.90999999999997,True
349.9,162.96,2.147152675503191,0.0,269.90999999999997,290.90999999999997,True
352.25,54.32333333333333,6.484322267902068,328.26,272.26,293.26,True
364.0,54.32333333333333,6.700619745965516,340.01,284.01,305.01,True
364.0,54.32333333333333,6.700619745965516,340.01,284.01,305.01,True
364.0,55.26714285666666,6.58619174405344,340.01,281.17857143000003,305.01,True
239.9,199.62463636666666,1.2017554765102056,78.3090909,0.0,42.516999999999996,False
239.9,202.42999999999998,1.1851010225757053,105.0,0.0,7.409999999999997,False
229.9,178.96666666666667,1.2845967591730303,0.0,121.9,30.900000000000006,False
204.6181818,139.4138889,1.4677029915345832,76.3765151,96.6181818,22.618181800000002,False
167.5,124.98752830000001,1.3401337099647244,50.058709699999994,61.8571429,15.62156250000001,False
150.3423077,120.26065276666667,1.2501371333124114,44.6936827,45.34230769999999,0.20897439999998824,False
145.1666667,113.77459113333333,1.2759146418718224,41.374143300000014,40.16666670000001,12.635416700000007,False
152.6333333,120.74000000000001,1.2641488595328805,33.633333300000004,47.633333300000004,14.413333300000005,False
157.1428571,126.12121213333334,1.245966911052766,38.77922069999998,52.142857099999986,2.1428570999999863,False
157.9454545,120.85030303333333,1.3069512490708026,45.94545450000001,52.94545450000001,12.394545399999998,False
99.9,70.58476190333333,1.415319642741223,24.900000000000006,63.04571429000001,0.0,False
99.9,91.60000000000001,1.0906113537117903,24.900000000000006,0.0,0.0,False
99.9,69.4317757,1.4388224842706998,29.90467290000001,61.50000000000001,0.0,False
99.9,69.4,1.4394812680115274,30.0,61.50000000000001,0.0,False
99.9,68.42857143,1.4599164926626322,30.0,64.41428571,0.0,False
99.9,68.26666666666667,1.46337890625,30.0,64.9,0.0,False
99.9,68.26666666666667,1.46337890625,30.0,64.9,0.0,False
99.9,74.93333333333334,1.333185053380783,10.0,64.9,0.0,False
78.53571429,67.81190476333335,1.1581405147679193,-11.364285710000004,43.53571429,0.0,False
83.83333333,74.02222221,1.1325427800879313,-19.399999969999996,48.83333333,0.0,False
229.9,190.15641026666665,1.2090047328806783,69.2307692,0.0,50.0,False
219.06,177.46952380000002,1.2343527796179277,70.2814286,0.0,54.49000000000001,False
216.15,194.51333333333332,1.1112348767865101,81.25,0.0,-16.340000000000003,False
203.2909091,138.47777776666666,1.4680399438713023,70.2909091,95.2909091,28.857575800000006,False
224.5428571,147.65333333333334,1.520743568945277,75.54285709999999,116.54285709999999,38.582857099999984,False
220.77,175.92333333333332,1.2549216514769692,0.0,112.77000000000001,21.77000000000001,False
205.6857143,139.4138889,1.4753602809798674,77.4440476,97.6857143,23.6857143,False
216.1875,124.98752830000001,1.7296725756596947,98.7462097,110.5446429,64.30906250000001,False
204.3846154,120.26065276666667,1.6995136039761332,98.7359904,99.3846154,54.2512821,False
199.0,113.77459113333333,1.7490724248509084,95.2074766,94.0,66.46875,False
64.99,64.99,1.0,0.0,0.0,0.0,False
64.99,49.98999999999999,1.3000600120024006,45.0,0.0,0.0,False
64.99,58.32333333333332,1.1143053094816255,45.0,-25.0,0.0,False
64.99,49.98999999999999,1.3000600120024006,45.0,0.0,0.0,False
64.99,58.32333333333332,1.1143053094816255,45.0,-25.0,0.0,False
58.79952381,56.25984127,1.0451420139600403,38.80952381,-31.19047619,0.0,False
59.25666667,56.41222222333332,1.0504224853154278,39.266666670000006,-30.733333329999994,0.0,False
58.99,57.45913580333333,1.0266426596095422,35.59259259,-30.999999999999993,0.0,False
58.99,57.656666666666666,1.023125397467769,35.0,-30.999999999999993,0.0,False
58.99,57.656666666666666,1.023125397467769,35.0,-30.999999999999993,0.0,False
58.99,57.656666666666666,1.023125397467769,35.0,-30.999999999999993,0.0,False
58.99,57.656666666666666,1.023125397467769,35.0,-30.999999999999993,0.0,False
58.99,57.656666666666666,1.023125397467769,35.0,-30.999999999999993,0.0,False
58.99,57.656666666666666,1.023125397467769,35.0,-30.999999999999993,0.0,False
58.99,55.57333333333333,1.0614803262955854,35.0,-24.749999999999993,0.0,False
58.99,65.99,0.8939233217154116,0.0,-20.999999999999993,0.0,False
58.99,54.32333333333333,1.0859053813585324,35.0,-20.999999999999993,0.0,False
58.99,54.32333333333333,1.0859053813585324,35.0,-20.999999999999993,0.0,False
58.99,54.32333333333333,1.0859053813585324,35.0,-20.999999999999993,0.0,False
58.99,55.26714285666666,1.0673611290706386,35.0,-23.831428569999993,0.0,False
99.0,78.28333333333335,1.2646370023419202,9.099999999999994,0.0,53.05,False
99.0,76.47727272666667,1.29450222883641,9.099999999999994,0.0,58.46818182,False
99.0,75.82607843000001,1.3056194128698526,10.511764709999994,0.0,59.01,False
98.3,75.06333333333333,1.3095608153115148,11.399999999999991,0.0,58.309999999999995,False
92.0,72.96333333333334,1.2609073050390607,5.099999999999994,0.0,52.01,False
92.0,72.96333333333334,1.2609073050390607,5.099999999999994,0.0,52.01,False
90.875,71.97000000000001,1.262678893983604,5.829999999999998,0.0,50.885,False
88.24,70.62653846,1.2493887131389787,4.590384619999995,0.0,48.24999999999999,False
84.9,68.26333333333334,1.2437130719273402,5.0,0.0,44.910000000000004,False
84.9,67.60777777666668,1.2557726757482828,6.966666670000009,0.0,44.910000000000004,False
84.9,66.04666666666667,1.2854547289795095,10.900000000000006,0.0,45.660000000000004,False
99.99,99.99,1.0,0.0,0.0,0.0,False
99.99,99.99,1.0,0.0,0.0,0.0,False
96.65666667,96.65666667,1.0,0.0,0.0,0.0,False
109.99,76.59666666666666,1.435963270812481,50.089999999999996,50.089999999999996,0.0,False
119.99,79.92999999999999,1.501188539972476,60.089999999999996,60.089999999999996,0.0,False
120.0,59.9,2.003338898163606,60.1,60.1,60.1,False
104.25,59.9,1.7404006677796329,44.35,44.35,44.35,False
92.594,59.9,1.5458096828046743,32.693999999999996,32.693999999999996,32.693999999999996,False
89.99,53.28031332666666,1.6889915689546111,37.58305556,36.34171875,36.20428570999999,False
89.99,55.425000000000004,1.623635543527289,34.88999999999999,34.565,34.239999999999995,False
123.3316667,49.9,2.471576486973948,73.4316667,73.4316667,73.4316667,False
120.0,50.60076805,2.3715055052410414,69.45483870999999,69.1,69.64285713999999,False
113.3333333,53.9,2.1026592448979593,59.43333330000001,59.43333330000001,59.43333330000001,False
110.0,53.9,2.0408163265306123,56.1,56.1,56.1,False
110.0,53.39419002333333,2.060149240056453,56.58484848,56.29047619,56.94210526,False
96.65666667,49.9,1.9370073480961927,46.75666667000001,46.75666667000001,46.75666667000001,False
99.99,49.903333333333336,2.0036737692872886,50.08,50.089999999999996,50.089999999999996,False
99.99,49.903333333333336,2.0036737692872886,50.08,50.089999999999996,50.089999999999996,False
89.9,89.90000000000002,0.9999999999999999,0.0,0.0,0.0,False
89.9,89.90000000000002,0.9999999999999999,0.0,0.0,0.0,False
89.9,89.90000000000002,0.9999999999999999,0.0,0.0,0.0,False
89.9,116.94999999999999,0.768704574604532,0.0,-125.1,43.95,False
89.9,114.94999999999999,0.7820791648542846,0.0,-119.1,43.95,False
89.9,113.61666666666666,0.7912571512395483,0.0,-115.1,43.95,False
89.9,111.78660130000002,0.804210871021445,0.0,-109.6098039,43.95,False
89.9,99.7495699,0.9012570188535721,0.0,-73.4987097,43.95,False
89.9,75.25,1.19468438538206,0.0,0.0,43.95,False
89.9,73.44393939333334,1.2240628803764906,0.0,0.0,49.368181820000004,False
88.48823529,72.32215686,1.2235287100368704,0.0,0.0,48.498235290000004,False
86.9,71.26333333333334,1.2194209270779737,0.0,0.0,46.910000000000004,False
86.9,71.26333333333334,1.2194209270779737,0.0,0.0,46.910000000000004,False
86.9,71.26333333333334,1.2194209270779737,0.0,0.0,46.910000000000004,False
85.045,70.02666666666667,1.2144659177456207,0.0,0.0,45.055,False
83.64961538,69.09641025333333,1.2106217251129134,0.0,0.0,43.65961538,False
79.9,66.59666666666668,1.1997597477351218,0.0,0.0,39.910000000000004,False
77.93333333,65.28555555333334,1.1937301087425745,0.0,0.0,37.943333329999994,False
74.0,62.413333333333334,1.185644093142491,0.0,0.0,34.76,False
38.4,50.6,0.758893280632411,-36.6,0.0,0.0,False
38.4,38.4,1.0,0.0,0.0,0.0,False
38.4,50.6,0.758893280632411,-36.6,0.0,0.0,False
34.58117647,70.58476190333333,0.4899241073782941,-40.41882353,-2.2731092399999966,-65.31882353,False
38.4,71.10000000000001,0.540084388185654,-36.6,0.0,-61.50000000000001,False
38.4,69.4317757,0.5530608948548035,-31.5953271,0.0,-61.50000000000001,False
38.4,69.4,0.5533141210374639,-31.500000000000007,0.0,-61.50000000000001,False
35.48571429,68.42857143,0.5185803758346851,-34.41428571000001,0.0,-64.41428571,False
35.0,68.26666666666667,0.5126953125,-34.900000000000006,0.0,-64.9,False
35.0,68.26666666666667,0.5126953125,-34.900000000000006,0.0,-64.9,False
35.0,74.93333333333334,0.4670818505338078,-54.900000000000006,0.0,-64.9,False
35.0,74.02222221,0.47283098176525284,-68.2333333,0.0,-48.83333333,False
108.0,138.47777776666666,0.7799085293091478,-25.0,0.0,-66.43333329999999,False
108.0,147.65333333333334,0.7314430196857504,-41.0,0.0,-77.96000000000001,False
108.0,138.33333333333334,0.780722891566265,0.0,0.0,-91.0,False
108.0,139.4138889,0.7746717407579612,-20.241666699999996,0.0,-74.0,False
105.6428571,124.98752830000001,0.8452271881593805,-11.798433200000005,0.0,-46.23558039999999,False
105.0,120.26065276666667,0.8731035262524656,-0.6486249999999956,0.0,-45.133333300000004,False
105.0,113.77459113333333,0.922877410097213,1.2074766000000068,0.0,-27.53125,False
105.0,120.74000000000001,0.869637237038264,-14.0,0.0,-33.22,False
105.0,126.12121213333334,0.8325324362486753,-13.363636400000004,0.0,-50.0,False
105.0,120.85030303333333,0.8688434978192694,-7.0,0.0,-40.55090910000001,False
78.0,132.33533333333332,0.5894117469257392,0.0,0.0,-163.006,False
78.0,142.0,0.5492957746478874,-85.0,0.0,-107.0,False
78.0,145.6579697,0.5355010794167344,-83.5909091,0.0,-119.38300000000001,False
78.0,139.52307693333333,0.5590473039615506,-82.66923080000001,0.0,-101.9,False
78.0,148.46333333333334,0.5253822492646893,-56.900000000000006,0.0,-154.49,False
78.0,138.47777776666666,0.5632672711677178,-55.0,-30.0,-96.43333329999999,False
78.0,147.65333333333334,0.5282644031063752,-71.0,-30.0,-107.96000000000001,False
78.0,128.33333333333334,0.6077922077922078,0.0,-30.0,-121.0,False
78.0,139.4138889,0.559485146102972,-50.241666699999996,-30.0,-104.0,False
78.0,124.98752830000001,0.624062264938797,-39.441290300000006,-27.6428571,-73.87843749999999,False
78.0,120.26065276666667,0.6485911909304031,-27.648624999999996,-27.0,-72.1333333,False
78.0,113.77459113333333,0.6855660760722154,-25.792523399999993,-27.0,-54.53125,False
78.0,120.74000000000001,0.6460162332284247,-41.0,-27.0,-60.22,False
78.0,126.12121213333334,0.6184526669275874,-40.363636400000004,-27.0,-77.0,False
77.82142857,120.85030303333333,0.6439489733719164,-34.178571430000005,-27.178571430000005,-67.72948053000002,False
75.0,62.800000000000004,1.1942675159235667,0.0,36.6,0.0,False
75.0,62.800000000000004,1.1942675159235667,0.0,36.6,0.0,False
75.0,62.800000000000004,1.1942675159235667,0.0,36.6,0.0,False
75.0,70.58476190333333,1.0625522843402573,0.0,38.14571429,-24.900000000000006,False
75.0,83.3,0.9003601440576231,0.0,0.0,-24.900000000000006,False
69.9953271,69.4317757,1.0081166208744967,0.0,31.5953271,-29.90467290000001,False
69.9,69.4,1.0072046109510087,0.0,31.500000000000007,-30.0,False
69.9,68.42857143,1.0215031315026826,0.0,34.41428571000001,-30.0,False
69.9,68.26666666666667,1.02392578125,0.0,34.900000000000006,-30.0,False
69.9,68.26666666666667,1.02392578125,0.0,34.900000000000006,-30.0,False
89.9,74.93333333333334,1.1997330960854093,0.0,54.900000000000006,-10.0,False
89.9,67.81190476333335,1.3257259225169258,0.0,54.900000000000006,11.364285710000004,False
103.2333333,74.02222221,1.3946262381468162,0.0,68.2333333,19.399999969999996,False
59.9,59.9,1.0,0.0,0.0,0.0,False
59.9,59.9,1.0,0.0,0.0,0.0,False
59.9,59.9,1.0,0.0,0.0,0.0,False
59.9,59.9,1.0,0.0,0.0,0.0,False
59.9,59.9,1.0,0.0,0.0,0.0,False
59.9,59.9,1.0,0.0,0.0,0.0,False
59.9,59.9,1.0,0.0,0.0,0.0,False
54.45,53.28031332666666,1.021953449600829,2.043055560000006,0.8017187500000063,0.6642857100000015,False
49.9,55.425000000000004,0.900315741993685,-5.200000000000003,-5.524999999999999,-5.850000000000001,False
49.9,49.9,1.0,0.0,0.0,0.0,False
51.23333333,50.60076805,1.0125011003662028,0.6881720399999978,0.3333333300000021,0.8761904699999974,False
53.9,53.9,1.0,0.0,0.0,0.0,False
53.9,53.9,1.0,0.0,0.0,0.0,False
49.9,53.39419002333333,0.9345586098074272,-3.5151515200000034,-3.8095238100000017,-3.1578947400000033,False
49.9,49.9,1.0,0.0,0.0,0.0,False
49.9,49.903333333333336,0.9999332041947765,-0.00999999999999801,0.0,0.0,False
49.9,49.903333333333336,0.9999332041947765,-0.00999999999999801,0.0,0.0,False
38.4,50.6,0.758893280632411,-36.6,0.0,0.0,False
38.4,50.6,0.758893280632411,-36.6,0.0,0.0,False
38.4,38.4,1.0,0.0,0.0,0.0,False
38.4,50.6,0.758893280632411,-36.6,0.0,0.0,False
36.85428571,70.58476190333333,0.52212807291852,-38.14571429,0.0,-63.04571429000001,False
38.4,69.4317757,0.5530608948548035,-31.5953271,0.0,-61.50000000000001,False
38.4,69.4,0.5533141210374639,-31.500000000000007,0.0,-61.50000000000001,False
35.48571429,68.42857143,0.5185803758346851,-34.41428571000001,0.0,-64.41428571,False
35.0,68.26666666666667,0.5126953125,-34.900000000000006,0.0,-64.9,False
35.0,68.26666666666667,0.5126953125,-34.900000000000006,0.0,-64.9,False
35.0,74.93333333333334,0.4670818505338078,-54.900000000000006,0.0,-64.9,False
35.0,67.81190476333335,0.5161335627151545,-54.900000000000006,0.0,-43.53571429,False
35.0,74.02222221,0.47283098176525284,-68.2333333,0.0,-48.83333333,False
325.0,57.45913580333333,5.656193666267185,301.60259259,235.01,266.01,True
325.0,57.656666666666666,5.6368156327686885,301.01,235.01,266.01,False
325.0,57.656666666666666,5.6368156327686885,301.01,235.01,266.01,False
325.0,57.656666666666666,5.6368156327686885,301.01,235.01,266.01,False
325.0,57.656666666666666,5.6368156327686885,301.01,235.01,266.01,False
325.0,57.656666666666666,5.6368156327686885,301.01,235.01,266.01,False
325.0,57.656666666666666,5.6368156327686885,301.01,235.01,266.01,False
325.8928571,55.57333333333333,5.864194885436661,301.9028571,242.1528571,266.9028571,True
330.0,156.32666666666668,2.1109642202226104,0.0,250.01,271.01,True
330.0,54.32333333333333,6.074737681781923,306.01,250.01,271.01,True
330.0,54.32333333333333,6.074737681781923,306.01,250.01,271.01,True
330.0,54.32333333333333,6.074737681781923,306.01,250.01,271.01,True
330.0,55.26714285666666,5.970998009718778,306.01,247.17857143,271.01,True
99.99,99.99,1.0,0.0,0.0,0.0,False
99.99,99.99,1.0,0.0,0.0,0.0,False
109.99,76.59666666666666,1.435963270812481,50.089999999999996,50.089999999999996,0.0,False
109.99,76.59666666666666,1.435963270812481,50.089999999999996,50.089999999999996,0.0,False
120.0,59.9,2.003338898163606,60.1,60.1,60.1,False
120.0,59.9,2.003338898163606,60.1,60.1,60.1,False
102.5,59.9,1.7111853088480802,42.6,42.6,42.6,False
95.29,59.9,1.5908180300500836,35.39000000000001,35.39000000000001,35.39000000000001,False
89.99,53.28031332666666,1.6889915689546111,37.58305556,36.34171875,36.20428570999999,False
89.99,55.425000000000004,1.623635543527289,34.88999999999999,34.565,34.239999999999995,False
127.7272727,49.9,2.5596647835671344,77.82727270000001,77.82727270000001,77.82727270000001,False
120.0,50.60076805,2.3715055052410414,69.45483870999999,69.1,69.64285713999999,False
110.0,53.9,2.0408163265306123,56.1,56.1,56.1,False
110.0,53.9,2.0408163265306123,56.1,56.1,56.1,False
110.0,53.39419002333333,2.060149240056453,56.58484848,56.29047619,56.94210526,False
89.99,49.9,1.8034068136272545,40.089999999999996,40.089999999999996,40.089999999999996,False
99.99,49.903333333333336,2.0036737692872886,50.08,50.089999999999996,50.089999999999996,False
98.32333333,49.903333333333336,1.9702758666087767,48.41333333,48.42333333,48.42333333,False
85.70428571,85.70428570999998,1.0000000000000002,0.0,0.0,0.0,False
99.99,109.99000000000001,0.9090826438767159,0.0,-30.000000000000014,0.0,False
99.99,109.99000000000001,0.9090826438767159,0.0,-30.000000000000014,0.0,False
99.99,109.99000000000001,0.9090826438767159,0.0,-30.000000000000014,0.0,False
99.99,109.99000000000001,0.9090826438767159,0.0,-30.000000000000014,0.0,False
99.99,109.99000000000001,0.9090826438767159,0.0,-30.000000000000014,0.0,False
99.99,105.63583333333332,0.9465538051324125,0.0,-16.9375,0.0,False
99.99,76.49333333333333,1.3071727383649991,0.0,0.0,70.49,False
99.99,106.65666666666665,0.9374941400756321,0.0,-20.0,0.0,False
99.99,109.99000000000001,0.9090826438767159,0.0,-30.000000000000014,0.0,False
99.99,109.99000000000001,0.9090826438767159,0.0,-30.000000000000014,0.0,False
99.99,86.49333333333334,1.1560428549406503,0.0,-30.000000000000014,70.49,False
99.99,109.99000000000001,0.9090826438767159,0.0,-30.000000000000014,0.0,False
99.99,88.32666666666667,1.1320477017133368,0.0,-30.000000000000014,64.99,False
89.86333333,84.95111111,1.0578241079582744,0.0,-40.126666670000006,54.86333333,False
159.99,159.99,1.0,0.0,0.0,0.0,False
159.99,159.99,1.0,0.0,0.0,0.0,False
139.99,139.99,1.0,0.0,0.0,0.0,False
159.99,159.99,1.0,0.0,0.0,0.0,False
139.99,139.99,1.0,0.0,0.0,0.0,False
145.7042857,145.7042857,1.0,0.0,0.0,0.0,False
151.99,151.99,1.0,0.0,0.0,0.0,False
154.6958824,154.6958824,1.0,0.0,0.0,0.0,False
149.99,136.62666666666667,1.0978091148628868,0.0,0.0,40.09,False
149.99,136.62666666666667,1.0978091148628868,0.0,0.0,40.09,False
156.5113514,134.8361323,1.1607523052632087,0.0,6.156805899999995,58.8688514,False
149.0,125.87076023333333,1.1837538736064737,0.0,-0.9000000000000057,70.2877193,False
136.1428571,122.35559004666668,1.1126819546869482,0.0,-13.75714290000002,55.11894405999999,False
120.9230769,117.16324785666666,1.0320905156874192,0.0,-28.976923100000008,40.25641023,False
119.0,116.23333333333333,1.023802695726986,0.0,-30.900000000000006,39.2,False
114.4911538,114.43038459999998,1.0005310582518134,0.0,-35.4088462,35.5911538,False
119.99,115.92999999999999,1.0350211334425947,0.0,-29.91000000000001,42.08999999999999,False
119.99,115.92999999999999,1.0350211334425947,0.0,-29.91000000000001,42.08999999999999,False
339.0,226.52307693333333,1.496536267250904,178.3307692,0.0,159.1,True
339.0,217.44952380000004,1.5589824897101014,190.2214286,0.0,174.43,True
346.158,237.84933333333333,1.45536670273058,211.258,0.0,113.668,True
345.7066667,138.47777776666666,2.496477574058933,212.70666670000003,237.70666670000003,171.27333340000004,True
348.8,147.65333333333334,2.362290048762868,199.8,240.8,162.84,True
339.9,215.63333333333333,1.576286906786211,0.0,231.89999999999998,140.89999999999998,True
347.0,139.4138889,2.4889916115093755,218.7583333,239.0,165.0,True
307.8333333,124.98752830000001,2.462912400036636,190.392043,202.19047619999998,155.9548958,True
280.6666667,120.26065276666667,2.333819584736147,175.01804170000003,175.6666667,130.5333334,True
258.9695652,113.77459113333333,2.276163444055022,155.17704179999998,153.96956519999998,126.43831519999998,True
245.9,120.74000000000001,2.0366075865496107,126.9,140.9,107.68,True
169.3493182,126.12121213333334,1.3427504805533155,50.985681799999995,64.3493182,14.349318199999999,False
178.0571429,178.0571429,1.0,0.0,0.0,0.0,False
149.8525,153.23166666666665,0.9779473346457978,-10.137500000000017,0.0,0.0,False
146.6,144.39666666666668,1.015258893326254,6.609999999999985,0.0,0.0,False
144.96,145.20809523333335,0.9982914503978949,-0.744285700000006,0.0,0.0,False
138.59,143.0566666666667,0.968776941538318,-13.400000000000006,0.0,0.0,False
137.9,143.49862746666668,0.9609848012799483,-16.795882399999982,0.0,0.0,False
137.9,132.59666666666666,1.0399959777772192,-12.090000000000003,0.0,28.0,False
134.9,131.59666666666666,1.0251019529370045,-15.090000000000003,0.0,25.0,False
133.0,134.8361323,0.9863824905929907,-23.511351399999995,-17.3545455,35.3575,False
132.97,125.87076023333333,1.0564010239829047,-16.03,-16.930000000000007,54.257719300000005,False
29.9,57.656666666666666,0.5185870382147193,5.91,-60.089999999999996,-29.090000000000003,False
29.9,57.656666666666666,0.5185870382147193,5.91,-60.089999999999996,-29.090000000000003,False
29.9,57.656666666666666,0.5185870382147193,5.91,-60.089999999999996,-29.090000000000003,False
29.9,57.656666666666666,0.5185870382147193,5.91,-60.089999999999996,-29.090000000000003,False
29.9,57.656666666666666,0.5185870382147193,5.91,-60.089999999999996,-29.090000000000003,False
29.9,55.57333333333333,0.53802783109405,5.91,-53.839999999999996,-29.090000000000003,False
29.9,56.29333333333333,0.5311463761250592,0.0,-50.089999999999996,-29.090000000000003,False
29.9,54.32333333333333,0.550408050561453,5.91,-50.089999999999996,-29.090000000000003,False
29.9,54.32333333333333,0.550408050561453,5.91,-50.089999999999996,-29.090000000000003,False
29.9,54.32333333333333,0.550408050561453,5.91,-50.089999999999996,-29.090000000000003,False
29.9,55.26714285666666,0.5410086075472468,5.91,-52.921428569999996,-29.090000000000003,False
241.006,241.006,1.0,0.0,0.0,0.0,False
255.61,255.61,1.0,0.0,0.0,0.0,False
185.0,177.66666666666666,1.0412757973733584,22.0,0.0,0.0,False
197.383,185.45230303333335,1.0643329674073783,35.792090900000005,0.0,0.0,False
179.9,173.4897436,1.0369489069900268,19.230769199999997,0.0,0.0,False
164.57,159.30619046666666,1.033042090316225,15.791428599999989,0.0,0.0,False
232.49,199.96,1.1626825365073015,97.59,0.0,0.0,False
174.4333333,138.47777776666666,1.2596485595971796,41.43333329999999,66.43333329999999,0.0,False
185.96,147.65333333333334,1.25943651797002,36.96000000000001,77.96000000000001,0.0,False
199.0,168.66666666666666,1.1798418972332017,0.0,91.0,0.0,False
182.0,139.4138889,1.3054653409069346,53.758333300000004,74.0,0.0,False
151.8784375,124.98752830000001,1.2151487397643015,34.437147199999984,46.23558039999999,0.0,False
150.1333333,120.26065276666667,1.2483994544025403,44.48470830000001,45.133333300000004,0.0,False
132.53125,113.77459113333333,1.1648580643518691,28.738726600000007,27.53125,0.0,False
138.22,120.74000000000001,1.14477389431837,19.22,33.22,0.0,False
155.0,126.12121213333334,1.2289764535099492,36.636363599999996,50.0,0.0,False
145.5509091,120.85030303333333,1.2043901045068433,33.55090910000001,40.55090910000001,0.0,False
109.9,123.26333333333332,0.8915871170123585,-40.09,0.0,0.0,False
109.9,123.26333333333332,0.8915871170123585,-40.09,0.0,0.0,False
97.6425,134.8361323,0.7241567844941811,-58.8688514,-52.7120455,0.0,False
78.7122807,125.87076023333333,0.625342061604195,-70.2877193,-71.18771930000001,0.0,False
81.02391304,122.35559004666668,0.6622003376314667,-55.11894405999999,-68.87608696000001,0.0,False
80.66666667,117.16324785666666,0.6884980413711707,-40.25641023,-69.23333333000001,0.0,False
79.8,116.23333333333333,0.6865500430169199,-39.2,-70.10000000000001,0.0,False
78.9,114.43038459999998,0.6895021831465558,-35.5911538,-71.0,0.0,False
77.9,115.92999999999999,0.6719572155611145,-42.08999999999999,-72.0,0.0,False
77.9,115.92999999999999,0.6719572155611145,-42.08999999999999,-72.0,0.0,False
45.9,60.583333333333336,0.7576341127922971,-44.00000000000001,0.0,-0.05000000000000426,False
44.15444444,58.19542087333334,0.7587271262477064,-45.74555556000001,0.0,3.622626259999997,False
45.9,58.12607843000001,0.7896627682405306,-42.58823529000001,0.0,5.909999999999997,False
45.9,57.59666666666667,0.7969211181202615,-41.00000000000001,0.0,5.909999999999997,False
45.9,57.59666666666667,0.7969211181202615,-41.00000000000001,0.0,5.909999999999997,False
47.9,58.26333333333334,0.8221294124377824,-39.00000000000001,0.0,7.909999999999997,False
47.9,57.645,0.8309480440627981,-37.145,0.0,7.909999999999997,False
47.9,57.17987179333334,0.8377073697039088,-35.74961538,0.0,7.909999999999997,False
47.9,55.93000000000001,0.8564276774539602,-32.00000000000001,0.0,7.909999999999997,False
47.9,55.27444444333333,0.8665849197110698,-30.033333329999998,0.0,7.909999999999997,False
215.0,116.94999999999999,1.838392475416845,125.1,0.0,169.05,False
209.0,114.94999999999999,1.8181818181818183,119.1,0.0,163.05,False
205.0,113.61666666666666,1.8043127475429075,115.1,0.0,159.05,False
199.5098039,111.78660130000002,1.7847380775499073,109.6098039,0.0,153.55980390000002,False
163.3987097,99.7495699,1.638089365836955,73.4987097,0.0,117.44870970000001,False
